date,open,high,low,close,volume,company
2025-02-05,228.27901582634638,232.4144684638066,228.0193068583431,232.21469116210938,39620300,Apple
2025-02-06,231.0359788855247,233.54323203112875,230.17692277145878,232.9638671875,29925300,Apple
2025-02-07,232.3445476829273,233.74300400322835,227.0104008794231,227.3800048828125,39707200,Apple
2025-02-10,229.57000732421875,230.58999633789062,227.1999969482422,227.64999389648438,33115600,Apple
2025-02-11,228.1999969482422,235.22999572753906,228.1300048828125,232.6199951171875,53718400,Apple
2025-02-12,231.1999969482422,236.9600067138672,230.67999267578125,236.8699951171875,45243300,Apple
2025-02-13,236.91000366210938,242.33999633789062,235.57000732421875,241.52999877929688,53614100,Apple
2025-02-14,241.25,245.5500030517578,240.99000549316406,244.60000610351562,40896200,Apple
2025-02-18,244.14999389648438,245.17999267578125,241.83999633789062,244.47000122070312,48822500,Apple
2025-02-19,244.66000366210938,246.00999450683594,243.16000366210938,244.8699951171875,32204200,Apple
2025-02-20,244.94000244140625,246.77999877929688,244.2899932861328,245.8300018310547,32316900,Apple
2025-02-21,245.9499969482422,248.69000244140625,245.22000122070312,245.5500030517578,53197400,Apple
2025-02-24,244.92999267578125,248.86000061035156,244.4199981689453,247.10000610351562,51326400,Apple
2025-02-25,248.0,250.0,244.91000366210938,247.0399932861328,48013300,Apple
2025-02-26,244.3300018310547,244.97999572753906,239.1300048828125,240.36000061035156,44433600,Apple
2025-02-27,239.41000366210938,242.4600067138672,237.05999755859375,237.3000030517578,41153600,Apple
2025-02-28,236.9499969482422,242.08999633789062,230.1999969482422,241.83999633789062,56833400,Apple
2025-03-03,241.7899932861328,244.02999877929688,236.11000061035156,238.02999877929688,47184000,Apple
2025-03-04,237.7100067138672,240.07000732421875,234.67999267578125,235.92999267578125,53798100,Apple
2025-03-05,235.4199981689453,236.5500030517578,229.22999572753906,235.74000549316406,47227600,Apple
2025-03-06,234.44000244140625,237.86000061035156,233.16000366210938,235.3300018310547,45170400,Apple
2025-03-07,235.11000061035156,241.3699951171875,234.75999450683594,239.07000732421875,46273600,Apple
2025-03-10,235.5399932861328,236.16000366210938,224.22000122070312,227.47999572753906,72071200,Apple
2025-03-11,223.80999755859375,225.83999633789062,217.4499969482422,220.83999633789062,76137400,Apple
2025-03-12,220.13999938964844,221.75,214.91000366210938,216.97999572753906,62547500,Apple
2025-03-13,215.9499969482422,216.83999633789062,208.4199981689453,209.67999267578125,61368300,Apple
2025-03-14,211.25,213.9499969482422,209.5800018310547,213.49000549316406,60107600,Apple
2025-03-17,213.30999755859375,215.22000122070312,209.97000122070312,214.0,48073400,Apple
2025-03-18,214.16000366210938,215.14999389648438,211.49000549316406,212.69000244140625,42432400,Apple
2025-03-19,214.22000122070312,218.75999450683594,213.75,215.24000549316406,54385400,Apple
2025-03-20,213.99000549316406,217.49000549316406,212.22000122070312,214.10000610351562,48862900,Apple
2025-03-21,211.55999755859375,218.83999633789062,211.27999877929688,218.27000427246094,94127800,Apple
2025-03-24,221.0,221.47999572753906,218.5800018310547,220.72999572753906,44299500,Apple
2025-03-25,220.77000427246094,224.10000610351562,220.0800018310547,223.75,34493600,Apple
2025-03-26,223.50999450683594,225.02000427246094,220.47000122070312,221.52999877929688,34466100,Apple
2025-03-27,221.38999938964844,224.99000549316406,220.55999755859375,223.85000610351562,37094800,Apple
2025-03-28,221.6699981689453,223.80999755859375,217.67999267578125,217.89999389648438,39818600,Apple
2025-03-31,217.00999450683594,225.6199951171875,216.22999572753906,222.1300048828125,65299300,Apple
2025-04-01,219.80999755859375,223.67999267578125,218.89999389648438,223.19000244140625,36412700,Apple
2025-04-02,221.32000732421875,225.19000244140625,221.02000427246094,223.88999938964844,35905900,Apple
2025-04-03,205.5399932861328,207.49000549316406,201.25,203.19000244140625,103419000,Apple
2025-04-04,193.88999938964844,199.8800048828125,187.33999633789062,188.3800048828125,125910900,Apple
2025-04-07,177.1999969482422,194.14999389648438,174.6199951171875,181.4600067138672,160466300,Apple
2025-04-08,186.6999969482422,190.33999633789062,169.2100067138672,172.4199981689453,120859500,Apple
2025-04-09,171.9499969482422,200.61000061035156,171.88999938964844,198.85000610351562,184395900,Apple
2025-04-10,189.07000732421875,194.77999877929688,183.0,190.4199981689453,121880000,Apple
2025-04-11,186.10000610351562,199.5399932861328,186.05999755859375,198.14999389648438,87435900,Apple
2025-04-14,211.44000244140625,212.94000244140625,201.16000366210938,202.52000427246094,101352900,Apple
2025-04-15,201.86000061035156,203.50999450683594,199.8000030517578,202.13999938964844,51103200,Apple
2025-04-16,198.36000061035156,200.6999969482422,196.02000427246094,198.7657012939453,19803097,Apple
2025-01-02,424.67847521686525,425.2174031564215,414.01985416103116,417.74237060546875,16896500,Microsoft
2025-01-03,420.2373611517797,423.1814700735548,418.7004647827294,422.5028381347656,16662900,Microsoft
2025-01-06,427.1435291929144,433.450889550372,424.6285829292995,426.99383544921875,20573600,Microsoft
2025-01-07,428.1415176926379,429.7882097463078,419.957914728963,421.5247802734375,18139100,Microsoft
2025-01-08,422.61261379874435,426.11559975123726,420.69647292951623,423.7104187011719,15054600,Microsoft
2025-01-10,423.7802594986814,423.86008600637365,414.1894746460312,418.11163330078125,20201100,Microsoft
2025-01-13,414.4090535363967,417.66253969684465,411.4649750549722,416.35516357421875,17604800,Microsoft
2025-01-14,416.9739281792526,418.9000587938386,409.89811945983064,414.8382263183594,16935900,Microsoft
2025-01-15,418.29128437786517,427.29322350331137,417.4329894853562,425.4569091796875,19637800,Microsoft
2025-01-16,427.84212760615685,428.6305247845027,423.5407549144398,423.7303466796875,15300000,Microsoft
2025-01-17,433.22135040368397,433.61058460419247,427.31321381371214,428.1714782714844,26197500,Microsoft
2025-01-21,429.33912735658424,430.03770829379437,424.7483264493822,427.64251708984375,26085700,Microsoft
2025-01-22,436.68440364505375,446.37496460039233,435.1275277712005,445.30712890625,27803800,Microsoft
2025-01-23,441.1155043659929,445.85599903960934,440.61650492666485,445.8160705566406,18389300,Microsoft
2025-01-24,444.2691915941594,445.7562002010948,440.5167060042179,443.17138671875,15549500,Microsoft
2025-01-27,423.16152296669173,434.32913308449037,422.6525337820519,433.6903991699219,35647800,Microsoft
2025-01-28,433.73032267022137,447.4827461239755,430.51676503368185,446.30511474609375,23491700,Microsoft
2025-01-29,445.79611510422404,445.98573732495043,439.51869372032735,441.44482421875,23581400,Microsoft
2025-01-30,417.9319804505241,422.0137922192137,412.33322134699057,414.1595458984375,54586300,Microsoft
2025-01-31,418.141600337115,419.84816997012905,414.0797374049759,414.22943115234375,34223400,Microsoft
2025-02-03,410.7763492208031,414.57872255523336,407.8422300476431,410.09771728515625,25679100,Microsoft
2025-02-04,411.86416676091864,413.09171636714575,408.9200578355856,411.5447998046875,20532100,Microsoft
2025-02-05,411.5248607564065,413.0018796658512,409.5787506797878,412.4629821777344,16316700,Microsoft
2025-02-06,413.1715497090401,417.36315732347487,413.1715497090401,414.9879150390625,16309800,Microsoft
2025-02-07,415.6465973451397,417.8122379259866,407.2833615993766,408.9300537109375,22886800,Microsoft
2025-02-10,412.8821197108573,414.62861779989964,410.0977246861568,411.3951110839844,20817900,Microsoft
2025-02-11,408.8202828688126,411.6645553606299,408.48093644203584,410.6166687011719,18140600,Microsoft
2025-02-12,406.3951110778186,409.92803560329327,403.56079794352274,408.2214660644531,19121700,Microsoft
2025-02-13,406.185550721702,410.17754630619044,405.54681680905935,409.7184753417969,23891700,Microsoft
2025-02-14,406.9739674594389,408.0917213200678,405.06778596420224,407.6126708984375,22758500,Microsoft
2025-02-18,407.18354917543536,409.7783523938356,405.6865508328786,408.8202819824219,21423100,Microsoft
2025-02-19,407.06380569744374,414.6585628844229,406.8342549807474,413.94000244140625,24114200,Microsoft
2025-02-20,415.2900085449219,419.30999755859375,412.5400085449219,416.1300048828125,23508700,Microsoft
2025-02-21,417.3399963378906,418.04998779296875,407.8900146484375,408.2099914550781,27524800,Microsoft
2025-02-24,408.510009765625,409.3699951171875,399.32000732421875,404.0,26443700,Microsoft
2025-02-25,401.1000061035156,401.9200134277344,396.70001220703125,397.8999938964844,29387400,Microsoft
2025-02-26,398.010009765625,403.6000061035156,394.25,399.7300109863281,19619000,Microsoft
2025-02-27,401.2699890136719,405.739990234375,392.1700134277344,392.5299987792969,21127400,Microsoft
2025-02-28,392.6600036621094,397.6300048828125,386.57000732421875,396.989990234375,32845700,Microsoft
2025-03-03,398.82000732421875,398.82000732421875,386.1600036621094,388.489990234375,23007700,Microsoft
2025-03-04,383.3999938964844,392.5799865722656,381.0,388.6099853515625,29342900,Microsoft
2025-03-05,389.3399963378906,401.6700134277344,388.80999755859375,401.0199890136719,23433100,Microsoft
2025-03-06,394.2799987792969,402.1499938964844,392.67999267578125,396.8900146484375,23304600,Microsoft
2025-03-07,392.32000732421875,394.79998779296875,385.5400085449219,393.30999755859375,22034100,Microsoft
2025-03-10,385.8399963378906,386.3999938964844,377.2200012207031,380.1600036621094,32840100,Microsoft
2025-03-11,379.0,386.0,376.9100036621094,380.45001220703125,30380200,Microsoft
2025-03-12,382.95001220703125,385.2200012207031,378.95001220703125,383.2699890136719,24253600,Microsoft
2025-03-13,383.1600036621094,385.32000732421875,377.45001220703125,378.7699890136719,20473000,Microsoft
2025-03-14,379.7799987792969,390.2300109863281,379.510009765625,388.55999755859375,19952800,Microsoft
2025-03-17,386.70001220703125,392.7099914550781,385.57000732421875,388.70001220703125,22474300,Microsoft
2025-03-18,387.07000732421875,387.3699951171875,381.1000061035156,383.5199890136719,19486900,Microsoft
2025-03-19,385.5299987792969,389.67999267578125,384.0,387.82000732421875,19185500,Microsoft
2025-03-20,385.739990234375,391.7900085449219,383.2799987792969,386.8399963378906,18470500,Microsoft
2025-03-21,383.2200012207031,391.739990234375,382.79998779296875,391.260009765625,39675900,Microsoft
2025-03-24,395.3999938964844,395.3999938964844,389.80999755859375,393.0799865722656,21004500,Microsoft
2025-03-25,393.9200134277344,396.3599853515625,392.6400146484375,395.1600036621094,15775000,Microsoft
2025-03-26,395.0,395.30999755859375,388.57000732421875,389.9700012207031,16108400,Microsoft
2025-03-27,390.1300048828125,392.239990234375,387.3999938964844,390.5799865722656,13766800,Microsoft
2025-03-28,388.0799865722656,389.1300048828125,376.92999267578125,378.79998779296875,21632000,Microsoft
2025-03-31,372.5400085449219,377.07000732421875,367.239990234375,375.3900146484375,35184700,Microsoft
2025-04-01,374.6499938964844,382.8500061035156,373.2300109863281,382.19000244140625,19689500,Microsoft
2025-04-02,377.9700012207031,385.0799865722656,376.6199951171875,382.1400146484375,16092600,Microsoft
2025-04-03,374.7900085449219,377.4800109863281,369.3500061035156,373.1099853515625,30198000,Microsoft
2025-04-04,364.1300048828125,374.5899963378906,359.4800109863281,359.8399963378906,49209900,Microsoft
2025-04-07,350.8800048828125,371.0,344.7900085449219,357.8599853515625,50425000,Microsoft
2025-04-08,368.260009765625,373.6499938964844,350.25,354.55999755859375,35868900,Microsoft
2025-04-09,353.5400085449219,393.2300109863281,353.1000061035156,390.489990234375,50199700,Microsoft
2025-04-10,382.05999755859375,383.8999938964844,367.79998779296875,381.3500061035156,38024400,Microsoft
2025-04-11,380.6400146484375,390.04998779296875,378.8900146484375,388.45001220703125,23839200,Microsoft
2025-04-14,393.2200012207031,394.6499938964844,384.2099914550781,387.80999755859375,19251200,Microsoft
2025-04-15,388.510009765625,391.8900146484375,384.1600036621094,385.7300109863281,17165100,Microsoft
2025-04-16,380.4949951171875,381.6099853515625,375.8999938964844,379.92498779296875,5280966,Microsoft
2025-01-02,135.98748671158143,138.8672266066605,134.61761764692358,138.29727172851562,198247200,Nvidia
2025-01-03,139.99711439640743,144.88666393436952,139.71714137538024,144.4567108154297,229322500,Nvidia
2025-01-06,148.57632545203526,152.14600432101588,147.80640728049391,149.41624450683594,265377400,Nvidia
2025-01-07,153.0159191493047,153.1159160516902,139.99711279126652,140.12710571289062,351782200,Nvidia
2025-01-08,142.5668963792699,143.9367655713296,137.5473535279277,140.0971221923828,227349900,Nvidia
2025-01-10,137.43735839735214,139.90713250101766,134.20765966847648,135.8975067138672,207602500,Nvidia
2025-01-13,129.97805065881337,133.47772877314173,129.49808381781634,133.21774291992188,204808900,Nvidia
2025-01-14,136.0374931021696,136.3674645891877,130.03804480886453,131.7478790283203,195590500,Nvidia
2025-01-15,133.63770458598145,136.43745017340345,131.277920981104,136.22747802734375,185217300,Nvidia
2025-01-16,138.6272498193542,138.73724031386243,133.47772952507327,133.55772399902344,209235600,Nvidia
2025-01-17,136.67743145335606,138.48726255165812,135.44754884500142,137.6973419189453,201188800,Nvidia
2025-01-21,139.14720257048143,141.8169551308445,137.07738566270945,140.81704711914062,197749000,Nvidia
2025-01-22,144.64670591256592,147.77640781491758,143.65679142482674,147.05648803710938,237651400,Nvidia
2025-01-23,145.03666800279981,147.2164602628041,143.706788444335,147.2064666748047,155915500,Nvidia
2025-01-24,148.35634349735062,148.95629439391405,141.86695041120194,142.60687255859375,234657600,Nvidia
2025-01-27,124.78852130861458,128.3881809500624,116.68926041493282,118.40910339355469,818830900,Nvidia
2025-01-28,121.79880142784785,128.9881430022562,116.23931491482392,128.9781494140625,579666400,Nvidia
2025-01-29,126.48836708502724,126.87833061040895,120.03896327722832,123.6886215209961,467120600,Nvidia
2025-01-30,123.08867408422283,124.9885008224628,118.08913405132431,124.63853454589844,392925500,Nvidia
2025-01-31,123.76861793270326,127.83824341487099,119.1790436181177,120.0589599609375,390372900,Nvidia
2025-02-03,114.7394486968032,118.55909714130068,112.99961082645434,116.64927673339844,371235700,Nvidia
2025-02-04,116.94924444838958,121.1888524384042,116.68926621972048,118.63909149169922,256550000,Nvidia
2025-02-05,121.74880228526035,124.98850212428793,120.74889426826606,124.81851959228516,262230800,Nvidia
2025-02-06,127.40827329026631,128.7581551695,125.19847756454047,128.66815185546875,251483600,Nvidia
2025-02-07,129.20811063964976,130.35799871586244,124.9884977355082,129.8280487060547,228186300,Nvidia
2025-02-10,130.0780330404282,134.98758517024453,129.94805537047182,133.55772399902344,216989100,Nvidia
2025-02-11,132.56781502240796,134.4676342706669,131.0079608594355,132.7877960205078,178902400,Nvidia
2025-02-12,130.00805277951918,132.22784993678553,129.0681367435288,131.12794494628906,160278600,Nvidia
2025-02-13,131.54790450828392,136.487452862588,131.15794096754342,135.27755737304688,197430000,Nvidia
2025-02-14,136.46744211776974,139.23719160158925,135.4875365315285,138.8372344970703,195479600,Nvidia
2025-02-18,141.25701494818574,143.4268135927519,137.91731045487123,139.38717651367188,219176600,Nvidia
2025-02-19,139.49716663707372,141.34700263351252,137.2073839146051,139.21719360351562,167536000,Nvidia
2025-02-20,140.01712771481476,140.6470746897965,136.7774200315485,140.0971221923828,143903600,Nvidia
2025-02-21,140.02711787829398,141.4470007486669,134.01767593596887,134.41763305664062,228217600,Nvidia
2025-02-24,136.5474420161462,138.57725415414035,130.06804206967678,130.2680206298828,251381100,Nvidia
2025-02-25,129.96804527013506,130.18802626376245,124.42856133510212,126.61835479736328,271428700,Nvidia
2025-02-26,129.97805439122038,133.71770077604796,128.478192299153,131.26792907714844,322553800,Nvidia
2025-02-27,134.9875872324259,134.99758082030266,119.99896764539281,120.13895416259766,443175800,Nvidia
2025-02-28,118.00914142194866,125.07849083366686,116.38929530836823,124.90850830078125,389091100,Nvidia
2025-03-03,123.49864257535764,123.68861991301428,112.26967207329028,114.04950714111328,411381400,Nvidia
2025-03-04,110.63982667322061,119.29902637351395,110.09987541363249,115.97933197021484,398163300,Nvidia
2025-03-05,117.56918811598004,118.26912068620358,114.49947076595478,117.28921508789062,284337900,Nvidia
2025-03-06,113.51955654224739,115.3393888375433,110.209863429875,110.55982971191406,321181900,Nvidia
2025-03-07,111.2397716760376,113.46957000648335,107.5501084934214,112.67964172363281,341755500,Nvidia
2025-03-10,109.88989097369002,111.83970852661247,105.45029700249104,106.97016143798828,366487400,Nvidia
2025-03-11,106.98015850635034,112.22967568900775,104.76036144852146,108.75,354865700,Nvidia
2025-03-12,114.12000274658203,116.76000213623047,112.87999725341797,115.73999786376953,323857500,Nvidia
2025-03-13,117.02999877929688,117.76000213623047,113.79000091552734,115.58000183105469,299033100,Nvidia
2025-03-14,118.61000061035156,121.87999725341797,118.1500015258789,121.66999816894531,277593500,Nvidia
2025-03-17,122.73999786376953,122.88999938964844,118.02999877929688,119.52999877929688,255501500,Nvidia
2025-03-18,118.0,119.0199966430664,114.54000091552734,115.43000030517578,299686900,Nvidia
2025-03-19,117.2699966430664,120.44999694824219,115.68000030517578,117.5199966430664,273426200,Nvidia
2025-03-20,116.55000305175781,120.19999694824219,116.47000122070312,118.52999877929688,248829700,Nvidia
2025-03-21,116.94000244140625,117.98999786376953,115.41999816894531,117.69999694824219,266498500,Nvidia
2025-03-24,119.87999725341797,122.22000122070312,119.33999633789062,121.41000366210938,228452500,Nvidia
2025-03-25,120.55000305175781,121.29000091552734,118.91999816894531,120.69000244140625,167447200,Nvidia
2025-03-26,118.7300033569336,118.83999633789062,112.70999908447266,113.76000213623047,293463300,Nvidia
2025-03-27,111.3499984741211,114.44999694824219,110.66000366210938,111.43000030517578,236902100,Nvidia
2025-03-28,111.48999786376953,112.87000274658203,109.06999969482422,109.66999816894531,229872500,Nvidia
2025-03-31,105.12999725341797,110.95999908447266,103.6500015258789,108.37999725341797,299212700,Nvidia
2025-04-01,108.5199966430664,110.19999694824219,106.47000122070312,110.1500015258789,222614000,Nvidia
2025-04-02,107.29000091552734,111.9800033569336,106.79000091552734,110.41999816894531,220601200,Nvidia
2025-04-03,103.51000213623047,105.62999725341797,101.5999984741211,101.80000305175781,338769400,Nvidia
2025-04-04,98.91000366210938,100.12999725341797,92.11000061035156,94.30999755859375,532273800,Nvidia
2025-04-07,87.45999908447266,101.75,86.62000274658203,97.63999938964844,611041300,Nvidia
2025-04-08,103.80999755859375,105.8499984741211,94.45999908447266,96.30000305175781,476243400,Nvidia
2025-04-09,98.88999938964844,115.0999984741211,97.52999877929688,114.33000183105469,612918300,Nvidia
2025-04-10,109.37000274658203,110.86000061035156,99.1500015258789,107.56999969482422,437812400,Nvidia
2025-04-11,108.5,111.55000305175781,107.4800033569336,110.93000030517578,313417300,Nvidia
2025-04-14,114.11000061035156,114.29000091552734,109.06999969482422,110.70999908447266,264705000,Nvidia
2025-04-15,110.97000122070312,113.62000274658203,110.5,112.19999694824219,221749000,Nvidia
2025-04-16,104.55000305175781,106.79000091552734,103.80000305175781,105.34500122070312,145118560,Nvidia
2025-01-02,190.43067970164262,191.7791328258186,187.2843094002135,189.2120819091797,20370800,Google
2025-01-03,191.14985143368122,192.9877463613902,189.76145103861666,191.56936645507812,18596200,Google
2025-01-06,193.75684931380115,197.99197728329852,193.6270092243641,196.64352416992188,29563600,Google
2025-01-07,196.8832529983184,200.7687774852745,194.37614589069548,195.26512145996094,26487200,Google
2025-01-08,192.3484808074723,196.06418741382137,192.1586969389352,193.7268829345703,24864800,Google
2025-01-10,194.07648645979594,196.29393386115163,190.09107094303815,191.81907653808594,26665200,Google
2025-01-13,189.8513620671916,190.96007055747594,187.14447278422705,190.79026794433594,21823700,Google
2025-01-14,191.02000242961614,191.75914137705388,188.0933651847724,189.4418182373047,17174900,Google
2025-01-15,192.8678659974796,196.1341084636535,191.6392852545324,195.32504272460938,21776000,Google
2025-01-16,193.91666057341888,195.2551153784116,192.58818877757312,192.68807983398438,17815400,Google
2025-01-17,196.3039099407615,197.00310160992169,193.52710928235737,195.77452087402344,27735100,Google
2025-01-21,198.84100497169504,202.05728678766425,197.6423732117847,197.82217407226562,29971300,Google
2025-01-22,198.83100862292844,200.24937329507208,197.30276987978317,198.1417999267578,26200600,Google
2025-01-23,197.91206263871854,200.06958147081755,194.97544232412307,197.7522430419922,26951400,Google
2025-01-24,197.87211722888603,200.66888399183227,197.77222616967978,199.9796905517578,23877500,Google
2025-01-27,192.18865606918456,196.65351502081776,190.5105808080997,191.58934020996094,41728900,Google
2025-01-28,192.52826307792662,195.2551182563093,190.4606370613745,195.07533264160156,24157900,Google
2025-01-29,195.33503253066368,196.5636133163606,193.20747792712066,195.18521118164062,18218300,Google
2025-01-30,197.7722225159478,201.16830508891937,197.44260031613962,200.638916015625,24354700,Google
2025-01-31,201.76762828746982,205.24362078448016,201.56786140671954,203.78530883789062,32042000,Google
2025-02-03,200.45913255035472,203.5156099470352,199.8698149328218,200.99850463867188,27838300,Google
2025-02-04,203.15602747619252,206.81182081300247,202.57669285659674,206.14259338378906,43856400,Google
2025-02-05,190.85021363044225,192.52827375908595,187.81370210065404,191.1099090576172,70373900,Google
2025-02-06,189.28200260132084,191.87901770448227,188.50290111861952,191.3795928955078,29297400,Google
2025-02-07,190.83022332592188,190.9600634127379,183.02921021692137,185.1267852783203,49315000,Google
2025-02-10,187.1344857224474,187.98349876976383,185.64619427540677,186.2554931640625,23105600,Google
2025-02-11,184.81715184499055,186.72495835838524,184.06801459806726,185.10682678222656,21239500,Google
2025-02-12,183.0092376906385,184.8970629566076,181.62083725948915,183.39878845214844,22072600,Google
2025-02-13,184.10797436946572,186.06571114375504,182.9293238598035,185.92587280273438,21402500,Google
2025-02-14,184.8471041355986,186.1855589387927,184.1079651875959,185.01690673828125,20448400,Google
2025-02-18,185.386490331916,185.74607679460826,181.5309302979739,183.55859375,29916700,Google
2025-02-19,183.8582530360721,185.246653369277,183.3787942547783,185.05686950683594,19549400,Google
2025-02-20,184.58741616756504,185.09682399614678,182.5098070913863,184.34768676757812,20441500,Google
2025-02-21,184.93699793129608,185.12678179449694,178.87398876546825,179.4533233642578,35199200,Google
2025-02-24,181.78064614487357,182.90933584096624,178.68420625509464,179.04379272460938,29854200,Google
2025-02-25,177.8351818432405,178.53438877889693,174.48904471950055,175.21820068359375,41913400,Google
2025-02-26,174.8686155406987,175.87744820035027,171.38262477536554,172.5312957763672,35431300,Google
2025-02-27,173.78985771928288,174.3591940996765,167.746814231894,168.30616760253906,39991000,Google
2025-02-28,168.48594100971005,170.41372863795183,166.5781498819881,170.0841064453125,48130600,Google
2025-03-03,171.7322094406985,173.17055534541237,165.73911166521458,166.81787109375,40770500,Google
2025-03-04,166.04876455679425,173.09064211021553,165.60926829005186,170.72337341308594,45388000,Google
2025-03-05,170.32384453302183,173.58008886593674,168.86551735545183,172.8209686279297,30954900,Google
2025-03-06,170.33381982392953,174.60889486138916,170.30385555544734,172.1517333984375,28302000,Google
2025-03-07,171.06298843219486,174.76872740179581,170.07413701655315,173.66000366210938,27385800,Google
2025-03-10,168.25999450683594,168.4600067138672,163.69000244140625,165.8699951171875,43604000,Google
2025-03-11,164.91000366210938,166.75,161.3699951171875,164.0399932861328,39587400,Google
2025-03-12,166.5800018310547,167.63999938964844,163.52999877929688,167.11000061035156,28372400,Google
2025-03-13,166.0399932861328,166.1300048828125,162.11000061035156,162.75999450683594,31756200,Google
2025-03-14,163.27000427246094,166.49000549316406,162.4499969482422,165.49000549316406,31995900,Google
2025-03-17,165.02999877929688,166.3000030517578,163.6699981689453,164.2899932861328,31184300,Google
2025-03-18,163.67999267578125,164.25,156.72000122070312,160.6699981689453,42074800,Google
2025-03-19,161.75999450683594,165.8699951171875,161.0,163.88999938964844,34275600,Google
2025-03-20,161.57000732421875,164.88999938964844,160.9600067138672,162.8000030517578,28138500,Google
2025-03-21,161.2100067138672,164.24000549316406,160.88999938964844,163.99000549316406,36625800,Google
2025-03-24,167.07000732421875,168.32000732421875,165.13999938964844,167.67999267578125,30879100,Google
2025-03-25,168.97999572753906,170.6300048828125,168.32000732421875,170.55999755859375,24174400,Google
2025-03-26,169.0,169.61000061035156,164.83999633789062,165.05999755859375,28901600,Google
2025-03-27,164.6300048828125,165.4199981689453,162.0,162.24000549316406,24508300,Google
2025-03-28,160.49000549316406,161.82000732421875,153.6300048828125,154.3300018310547,48669300,Google
2025-03-31,153.11000061035156,155.5399932861328,150.66000366210938,154.63999938964844,54603500,Google
2025-04-01,153.6199951171875,158.10000610351562,153.6199951171875,157.07000732421875,30672900,Google
2025-04-02,155.14999389648438,158.41000366210938,154.6999969482422,157.0399932861328,25041700,Google
2025-04-03,151.11000061035156,152.77999877929688,150.38999938964844,150.72000122070312,46883400,Google
2025-04-04,148.00999450683594,151.07000732421875,145.3800048828125,145.60000610351562,62259500,Google
2025-04-07,141.5500030517578,152.85000610351562,140.52999877929688,146.75,76794100,Google
2025-04-08,151.22000122070312,152.24000549316406,143.02999877929688,144.6999969482422,52200200,Google
2025-04-09,144.4199981689453,159.5500030517578,143.91000366210938,158.7100067138672,70406200,Google
2025-04-10,156.5399932861328,157.72000122070312,149.92999267578125,152.82000732421875,48022000,Google
2025-04-11,152.89999389648438,157.6699981689453,152.82000732421875,157.13999938964844,33636200,Google
2025-04-14,160.0,161.72000122070312,157.55999755859375,159.07000732421875,30333000,Google
2025-04-15,159.1300048828125,159.64999389648438,155.2100067138672,156.30999755859375,27485000,Google
2025-04-16,153.00999450683594,155.85499572753906,152.6300048828125,155.81500244140625,7181069,Google
2025-01-02,222.02999877929688,225.14999389648438,218.19000244140625,220.22000122070312,33956600,Amazon
2025-01-03,222.50999450683594,225.36000061035156,221.6199951171875,224.19000244140625,27515600,Amazon
2025-01-06,226.77999877929688,228.83999633789062,224.83999633789062,227.61000061035156,31849800,Amazon
2025-01-07,227.89999389648438,228.3800048828125,221.4600067138672,222.11000061035156,28084200,Amazon
2025-01-08,223.19000244140625,223.52000427246094,220.1999969482422,222.1300048828125,25033300,Amazon
2025-01-10,221.4600067138672,221.7100067138672,216.5,218.94000244140625,36811500,Amazon
2025-01-13,218.05999755859375,219.39999389648438,216.47000122070312,218.4600067138672,27262700,Amazon
2025-01-14,220.44000244140625,221.82000732421875,216.1999969482422,217.75999450683594,24711700,Amazon
