date,open,high,low,close,volume,company
2024-12-20,247.76758181309805,254.71994465608725,245.42017186050566,254.21051025390625,147495300,Apple
2024-12-23,254.49020366493687,255.36922684225433,253.17164603591402,254.98965454101562,40858800,Apple
2024-12-24,255.2094124344067,257.92641115938613,255.0096198916901,257.91644287109375,23234700,Apple
2024-12-26,257.90642916266114,259.81433504408284,257.34704665632455,258.7355041503906,27237100,Apple
2024-12-27,257.54682582842287,258.41589596104086,252.78207543596488,255.30929565429688,42355300,Apple
2024-12-30,251.95298524244893,253.22159473829512,250.47461491371794,251.9230194091797,35557500,Apple
2024-10-01,426.73844000863045,426.7683189487975,417.13693529272734,419.0094299316406,19092900,Microsoft
2024-10-02,420.89189457845896,421.1309565128566,415.0453484935869,415.46368408203125,16582300,Microsoft
2024-10-03,415.9616796785687,417.8739927473743,412.63502577299244,414.87603759765625,13686400,Microsoft
2024-10-04,416.5692334072243,418.07321108796054,413.3123071245128,414.39794921875,19169700,Microsoft
2024-10-07,414.3382079936023,415.4437592952022,407.3661708398638,407.9040222167969,20919800,Microsoft
2024-10-08,409.25856700863125,413.99956190900485,406.5394920239681,413.0533447265625,19229300,Microsoft
2024-10-09,414.19871346026423,418.70067647812056,412.6449477589923,415.7923278808594,14974300,Microsoft
2024-10-10,413.5712539026246,415.68278008253634,411.4995460461954,414.1788024902344,13848400,Microsoft
2024-10-11,414.4776477330423,415.46368322393135,411.59917791222887,414.65692138671875,14144900,Microsoft
2024-10-14,416.1010845405741,422.34605664401147,415.8520832387316,417.46563720703125,16653100,Microsoft
2024-10-15,420.4934907291295,420.7923105426525,413.60115139482065,417.0672302246094,18900200,Microsoft
2024-10-16,413.51151588006746,414.6967341717602,408.84024879356656,414.45770263671875,15508900,Microsoft
2024-10-17,420.6727824355961,420.81223776702603,413.92983752079977,415.0553283691406,14820000,Microsoft
2024-10-18,415.4736181228242,417.97357047210465,414.59712869532103,416.4895324707031,17145300,Microsoft
2024-10-21,414.457708513249,417.2863598354636,412.09718088424023,417.1070861816406,14206100,Microsoft
2024-10-22,416.8182287379404,428.85992860317606,416.3700446113444,425.8022155761719,25482200,Microsoft
2024-10-23,429.13881136450993,429.3579337373482,420.8421009299413,422.9038391113281,19654400,Microsoft
2024-10-24,423.6308734743349,424.2783011634291,420.71258556682636,423.0332946777344,13581600,Microsoft
2024-10-25,425.0552047565001,430.79217425375066,424.8659613297776,426.43963623046875,16899100,Microsoft
2024-10-28,429.93564891158985,430.21452917811945,424.59704472930554,424.8858947753906,14882400,Microsoft
2024-10-29,426.29025434116863,431.43961494644003,424.09903059516625,430.2244873046875,17644100,Microsoft
2024-10-30,435.69254402246366,436.7483071680008,430.3738795735308,430.8021545410156,29749100,Microsoft
2024-10-31,413.70073237613923,414.4975548257246,404.67692710480617,404.72674560546875,53971000,Microsoft
2024-11-01,407.3760993641267,413.8401634297127,405.87212177522963,408.73065185546875,24230400,Microsoft
2024-11-04,408.1629209153218,408.78046967487955,403.9498383507318,406.8282775878906,19672300,Microsoft
2024-11-05,406.73866209939297,413.24257521436044,406.4498120639611,409.8163146972656,17626000,Microsoft
2024-11-06,410.77248502778195,418.77040570560524,408.8800507986786,418.50146484375,26681800,Microsoft
2024-11-07,419.5971138468432,425.1448706929316,418.2027124984046,423.73052978515625,19901800,Microsoft
2024-11-08,423.6209440547306,424.7962229099081,420.095077093531,420.85205078125,16891400,Microsoft
2024-11-11,420.83211176857736,423.11297221775334,414.3381687204943,416.34014892578125,24503300,Microsoft
2024-11-12,416.57918414479684,422.744458901271,415.533390819855,421.340087890625,19401200,Microsoft
2024-11-13,419.9556884147255,427.61494119189337,416.5393671420712,423.50146484375,21502200,Microsoft
2024-11-14,423.30222788535474,426.4595778768523,418.3222016749388,425.1846923828125,30246900,Microsoft
2024-11-15,418.14294637599176,421.1110226744225,411.98764100476023,413.3421936035156,28247600,Microsoft
2024-11-18,413.21269235073834,416.72858966014985,410.45376875637714,414.0991516113281,24742000,Microsoft
2024-11-19,411.45973532284427,416.270457948444,409.90596948487496,416.1210632324219,18133500,Microsoft
2024-11-20,415.2046922657536,415.62302783332285,408.93981090505724,413.8302001953125,19191700,Microsoft
2024-11-21,418.6605301722443,418.9399686403921,409.4689690149979,412.0437927246094,20780200,Microsoft
2024-11-22,410.5467888521348,416.56472079906104,410.2374116400306,416.16552734375,24814600,Microsoft
2024-11-25,417.54278213072394,420.23736087052777,414.0198472532827,417.95196533203125,27691100,Microsoft
2024-11-26,418.75036014607525,428.18146205416855,418.01185069672323,427.133544921875,23458900,Microsoft
2024-11-27,424.2593075311874,426.37509083138485,421.17549451394376,422.1435546875,18332400,Microsoft
2024-11-29,419.24935840992123,424.0297817162198,416.9639323784013,422.61260986328125,16271900,Microsoft
2024-12-02,420.72641076442574,432.13353107658475,420.4669212999132,430.1175842285156,20207200,Microsoft
2024-12-03,428.9798333762607,431.60457529422956,426.88402964452257,430.3371276855469,18302000,Microsoft
2024-12-04,432.1634480898198,438.79017518476684,431.7642546343851,436.544677734375,26009400,Microsoft
2024-12-05,437.0436765362191,443.770179142923,435.2971785217715,441.7342529296875,21697800,Microsoft
2024-12-06,441.4148949698492,445.2073090094776,440.88595677867977,442.682373046875,18821000,Microsoft
2024-12-09,441.7143023543043,447.4328163406456,439.6184986530788,445.12744140625,19144400,Microsoft
2024-12-10,443.500747434082,448.7202622082635,440.71632196493806,442.4428405761719,18469500,Microsoft
2024-12-11,443.1614051498909,449.4488165759074,443.1614051498909,448.0915222167969,19200200,Microsoft
2024-12-12,448.2112581986308,455.24716851093444,448.2112581986308,448.6603698730469,20834800,Microsoft
2024-12-13,447.5426110314286,450.5266178755225,444.6883184556146,446.37493896484375,20177800,Microsoft
2024-12-16,446.37494735046533,451.27512549789225,444.38893932865295,450.6863098144531,23598800,Microsoft
2024-12-17,450.10748972576295,454.3789237624039,448.67036888572403,453.5505676269531,22733500,Microsoft
2024-12-18,450.4168569277278,451.7441820228141,436.1454548251872,436.5147399902344,24444500,Microsoft
2024-12-19,440.73626782337294,442.29314366547726,435.4468858542376,436.15545654296875,22963700,Microsoft
2024-12-20,432.2432815476765,442.85201454579715,427.7722660445124,435.726318359375,64263700,Microsoft
2024-12-23,435.86603695951885,436.7742196281346,431.96385754199804,434.3790283203125,19152500,Microsoft
2024-12-24,433.7802087154167,438.7203153724094,433.32113775673025,438.4508361816406,7164500,Microsoft
2024-12-26,438.20133650274425,440.0576302640168,435.7562575113133,437.2332763671875,8194200,Microsoft
2024-12-27,433.73031978660106,434.3490742197977,425.49682901810996,429.66845703125,18117700,Microsoft
2024-12-30,425.2074080072107,426.6944166190143,421.05572893712207,423.9798583984375,13158700,Microsoft
2024-10-01,121.75040758040218,122.42030559533124,115.77137385100936,116.9811782836914,302094500,Nvidia
2024-10-02,116.42127087200362,119.360792730428,115.12147695024304,118.83087921142578,221845900,Nvidia
2024-10-03,120.90054847309592,124.33999759824167,120.32063993396463,122.83023834228516,277118000,Nvidia
2024-10-04,124.91990339813242,125.01988578554294,121.810403092212,124.89990234375,243678100,Nvidia
2024-10-07,124.96989107230341,130.61898369823507,124.92989659161151,127.69945526123047,346250200,Nvidia
2024-10-08,130.23904002332463,133.45852325335272,129.39917881279587,132.86862182617188,285722500,Nvidia
2024-10-09,134.08841860906853,134.49835629027027,131.35886221320516,132.62864685058594,246191600,Nvidia
2024-10-10,131.8887724251562,134.97827142059657,130.97891523035668,134.78829956054688,242311300,Nvidia
2024-10-11,133.98843884138304,135.75815840657205,133.63850429309608,134.7783203125,170209500,Nvidia
2024-10-14,136.44805696221857,139.57755854294567,136.27808612883217,138.0478057861328,232347700,Nvidia
2024-10-15,137.84782283581688,138.547722466739,128.71930149862905,131.57884216308594,377831000,Nvidia
2024-10-16,133.9584403413635,136.5980149944232,131.55883256815804,135.6981658935547,264879700,Nvidia
2024-10-17,139.31759037510415,140.8673441853548,136.8479863322171,136.90797424316406,306435900,Nvidia
2024-10-18,138.64768884107772,138.87764756674068,137.25791307551907,137.97779846191406,176090200,Nvidia
2024-10-21,138.1077854115753,143.6868896484375,137.97780144123402,143.6868896484375,264554500,Nvidia
2024-10-22,142.88702644418225,144.39677817254247,141.7572032447214,143.56690979003906,226311600,Nvidia
2024-10-23,142.00715584596583,142.4070854107316,137.43789878035992,139.5375518798828,285930000,Nvidia
2024-10-24,140.79735837298583,141.3272719093067,138.4377373361036,140.38742065429688,172354900,Nvidia
2024-10-25,140.90732467853542,144.1068221770471,140.77735596279692,141.51722717285156,205122100,Nvidia
2024-10-28,142.9770029033179,143.11697977842437,140.02748037021578,140.49740600585938,173586700,Nvidia
2024-10-29,140.26742736816374,142.23711171034327,138.87765156261756,141.22727966308594,157593600,Nvidia
2024-10-30,139.51754595215704,140.30742741103543,136.78798938993828,139.3175811767578,179418100,Nvidia
2024-10-31,137.57788081150406,137.5878737112806,132.08875807974474,132.7386474609375,270039600,Nvidia
2024-11-01,134.67833522595924,137.2879161101812,134.5483665061615,135.3782196044922,207127800,Nvidia
2024-11-04,137.18793904541485,138.9376575905799,135.54820341905642,136.0281219482422,187528200,Nvidia
2024-11-05,137.4278859649573,140.3474144064953,137.30791015086248,139.8874969482422,160537400,Nvidia
2024-11-06,142.9370107400554,146.46644169789403,141.93717159604822,145.58657836914062,242043900,Nvidia
2024-11-07,146.3664587614797,148.9060435973239,146.14649291865044,148.85606384277344,207323300,Nvidia
2024-11-08,148.7460628790407,149.74590195013883,146.236457046531,147.6062469482422,175665800,Nvidia
2024-11-11,148.65606583595482,148.82605190369284,143.5469028263821,145.2366180419922,182325600,Nvidia
2024-11-12,146.7563770410738,149.62591028148023,145.98649668767203,148.26612854003906,198634700,Nvidia
2024-11-13,149.04602786184785,149.30598054586102,145.87652436377047,146.24647521972656,191903300,Nvidia
2024-11-14,147.6162371498861,148.97601887199116,145.52657719098687,146.7363739013672,194463300,Nvidia
2024-11-15,144.8466877533126,145.2166386002855,140.05746510375218,141.9571533203125,250132900,Nvidia
2024-11-18,139.47755210471132,141.52722527651324,137.1279241566863,140.12744140625,221866000,Nvidia
2024-11-19,141.2972716123141,147.10633445236968,140.96732287230222,146.98634338378906,227834900,Nvidia
2024-11-20,147.38629113505743,147.53626090336707,142.70703603144835,145.8665313720703,309871700,Nvidia
2024-11-21,149.32598496889756,152.8654088901037,140.67736706254192,146.6464080810547,400946600,Nvidia
2024-11-22,145.90650981286518,147.13632286743956,141.07730047570033,141.92715454101562,236406200,Nvidia
2024-11-25,141.9671640146257,142.02715192160386,135.79815839357323,135.9981231689453,344941900,Nvidia
2024-11-26,137.6778530821544,139.277601884859,135.64818075181995,136.89797973632812,190287700,Nvidia
2024-11-27,134.98827330747284,137.19792446250455,131.77879829463743,135.31822204589844,226370900,Nvidia
2024-11-29,136.75800311530705,139.32759715528792,136.02812477876728,138.22776794433594,141863200,Nvidia
2024-12-02,138.8076612979231,140.42739572538855,137.7978293194704,138.60769653320312,171682800,Nvidia
2024-12-03,138.23776359782383,140.51739577472358,137.92781588392697,140.23744201660156,164414000,Nvidia
2024-12-04,141.97715912549498,145.76654278655016,140.26742746830917,145.1166534423828,231224300,Nvidia
2024-12-05,145.0966598316491,146.52652104015894,143.93676281520223,145.04666137695312,172621200,Nvidia
2024-12-06,144.58670004061705,145.68658966441174,141.29699424160657,142.42689514160156,188505600,Nvidia
2024-12-09,138.9572148926683,139.93712045292858,137.1173878488451,138.79722595214844,189308600,Nvidia
2024-12-10,138.99721154250668,141.80696595909077,133.77769033829185,135.05758666992188,210020900,Nvidia
2024-12-11,137.3473626393387,140.15710166074888,135.19756655561218,139.29718017578125,184905200,Nvidia
2024-12-12,137.0673914713081,138.42726697152892,135.7875104425574,137.32736206054688,159211400,Nvidia
2024-12-13,138.92722683278515,139.58716980719961,132.52780616182653,134.23765563964844,231514900,Nvidia
2024-12-16,134.16764608739564,134.38762706465963,130.40799755691268,131.98785400390625,237951100,Nvidia
2024-12-17,129.07812250532473,131.57789255271604,126.84833189511964,130.3780059814453,259410300,Nvidia
2024-12-18,133.84768927135005,136.68742440979707,128.2682006428492,128.8981475830078,277444500,Nvidia
2024-12-19,131.7478712095932,134.01766661792476,129.5380830968377,130.66796875,209719200,Nvidia
2024-12-20,129.7980572196654,135.26755529215387,128.20820713472543,134.68760681152344,306528600,Nvidia
2024-12-23,136.2674627166313,139.77713434768583,135.1075657604122,139.6571502685547,176053500,Nvidia
2024-12-24,139.98712655305678,141.88694573903672,138.6372445869122,140.2071075439453,105157000,Nvidia
2024-12-26,139.68715493157526,140.8370583714796,137.7173348045662,139.91712951660156,116205600,Nvidia
2024-12-27,138.53725762424156,139.00721560881072,134.69761453351015,136.9973907470703,170582600,Nvidia
2024-12-30,134.81759702407376,140.2570989672278,134.00767398793965,137.47735595703125,167734700,Nvidia
2024-10-01,167.30535540779766,168.7719847422779,164.2024885113937,166.60696411132812,28338100,Google
2024-10-02,166.03826626655388,167.13574919120185,164.3521403294987,165.47955322265625,17760200,Google
2024-10-03,164.0328822574666,166.25776285148348,163.54400073216186,165.47955322265625,15073100,Google
2024-10-04,167.67450983826666,167.84411807380985,165.10042588796134,166.6768035888672,19047400,Google
2024-10-07,167.3352883566198,168.09353960289477,162.37668722767793,162.6061553955078,22463100,Google
2024-10-08,163.5639517960843,164.35213297119705,162.49639888774195,164.00294494628906,23072700,Google
2024-10-09,163.07507293573457,164.46188392429227,159.37359151374716,161.4887237548828,31181800,Google
2024-10-10,160.50099024469034,162.69595604624766,160.0320671165202,161.70822143554688,14144100,Google
2024-10-11,161.75810039177787,163.52402928799188,160.87014254138842,162.8655548095703,15344300,Google
2024-10-14,163.26463978878337,165.84869515872447,163.02518482340258,164.5816192626953,19016100,Google
2024-10-15,165.40970450318616,167.29536861569628,164.25237687914083,165.08047485351562,20247200,Google
2024-10-16,164.1525986742248,165.41968980167007,163.36441748042412,164.78115844726562,16406000,Google
2024-10-17,165.3498394792033,165.9883708197769,162.3866509330354,162.55625915527344,21453400,Google
2024-10-18,162.81568258592537,164.3322003226238,162.7059342913527,163.04515075683594,19757700,Google
2024-10-21,162.57622324771475,164.12267091200812,162.24697837282997,163.69366455078125,20946500,Google
2024-10-22,162.60615092256947,165.38975972379467,162.60615092256947,164.76119995117188,16568100,Google
2024-10-23,164.38207025094962,165.43965162521155,161.5585598399715,162.4066162109375,18280500,Google
2024-10-24,162.45648900457678,162.95534206352698,160.64065656258018,162.34674072265625,22412500,Google
2024-10-25,163.29456372883286,165.21015770980458,163.04513719135548,164.89089965820312,19828900,Google
2024-10-28,168.3629124526984,168.3629124526984,163.5739198981752,166.3375701904297,32138600,Google
2024-10-29,167.34524754513916,169.98917796535144,166.70671622088258,169.290771484375,42169000,Google
2024-10-30,180.26553244445503,181.6024702004282,173.660722875302,174.059814453125,68890800,Google
2024-10-31,172.73288489023227,176.41442332366287,170.60776574356834,170.71751403808594,44769000,Google
2024-11-01,169.67989197256162,171.924730806551,168.49261922011235,170.89707946777344,31796500,Google
2024-11-04,169.54019582543023,170.33836377636248,167.6246018774653,168.85179138183594,21492700,Google
2024-11-05,169.04136050984187,170.1388434605921,168.45271748343447,169.3506622314453,18242100,Google
2024-11-06,173.40134249175,176.53413938489027,173.1020275837351,176.10511779785156,33695500,Google
2024-11-07,177.00306824410018,180.66464832946426,176.78357165271254,180.3354034423828,25352900,Google
2024-11-08,180.23561473741785,180.48504128160124,177.6715177795822,177.94090270996094,22006200,Google
2024-11-11,178.17038077952392,180.13586327493155,178.06063248502642,179.9363250732422,17450400,Google
2024-11-12,179.40752552521292,182.07139909398467,178.9785039683493,181.20338439941406,25134900,Google
2024-11-13,180.04607372180914,180.54492683890805,178.130464355215,178.46969604492188,23184000,Google
2024-11-14,177.8710496301556,178.40981947170926,173.9201418364374,175.17724609375,31007500,Google
2024-11-15,173.3314910172349,173.7405542062273,170.8272539769183,172.09434509277344,32504600,Google
2024-11-18,173.02219578168507,175.03756643328137,172.5033843297936,174.89788818359375,20206600,Google
2024-11-19,173.32152453373092,178.45970544097182,173.16188788594766,177.71142578125,23434900,Google
2024-11-20,176.9332054393086,177.27242187746617,173.38137397204065,175.57632446289062,18997100,Google
2024-11-21,173.50110570024947,173.73058909215166,163.32450529327863,167.24549865722656,59734400,Google
2024-11-22,165.4695761261647,166.0781775052239,163.52403689515066,164.38206481933594,38604600,Google
2024-11-25,165.70900750846198,168.2431896044489,165.2301128286344,167.2654266357422,33135300,Google
2024-11-26,167.24549839943876,169.43047745533647,167.19561004372002,168.73207092285156,20486700,Google
2024-11-27,168.61234397565445,169.09123867813173,167.6345961844918,168.84181213378906,19266500,Google
2024-11-29,168.1134894922982,169.0413489221372,166.7765668794217,168.5624542236328,14257200,Google
2024-12-02,168.38287195306333,171.6852768885628,168.18333376692627,171.0966339111328,23789100,Google
2024-12-03,171.0966254993042,172.28388297677475,170.4580942007859,170.94696044921875,22248700,Google
2024-12-04,170.75740145903967,174.50878632573773,170.6676115592613,173.9700164794922,31615100,Google
2024-12-05,174.95774996584004,175.65614122166315,171.93470156837253,172.24398803710938,21356200,Google
2024-12-06,171.6354044780067,174.6784115765489,171.4657962428472,174.30926513671875,21462400,Google
2024-12-09,173.75989224042516,176.05723424799297,173.45023604553785,175.1682586669922,25389600,Google
2024-12-10,182.6396622409938,186.14561898038454,180.8417298459591,184.9569854736328,54813000,Google
2024-12-11,185.0968273042346,195.3849818086967,184.637364997593,195.1752166748047,67894100,Google
2024-12-12,194.77567768503926,194.9554633024938,191.48946911126617,191.7391815185547,34817500,Google
2024-12-13,190.7902570178538,192.50827955283287,189.42183794011777,189.6016387939453,25143500,Google
2024-12-16,192.648128127054,198.77108139081074,192.39841571324646,196.43377685546875,44934900,Google
2024-12-17,197.02308705872431,201.18828813489583,194.7556941593745,195.1951904296875,43504000,Google
2024-12-18,194.99541962680925,196.77337069091053,187.52402890568504,188.18325805664062,34166100,Google
2024-12-19,191.40955777871685,192.8079411518366,188.16329650997008,188.2931365966797,32265200,Google
2024-12-20,185.56627599656574,192.66809720587494,185.00692266360085,191.18980407714844,63462900,Google
2024-12-23,192.3984151157297,194.87557322669755,189.93125525567427,194.40611267089844,25675000,Google
2024-12-24,194.61585613024195,195.8843994140625,193.55707797257898,195.8843994140625,10403300,Google
2024-12-26,194.92550545907343,196.52367101490134,194.1564021929594,195.375,12046600,Google
2024-12-27,194.72573696465102,195.09532170060632,190.43068040496257,192.5382537841797,18891400,Google
2024-12-30,189.58165840021294,192.32849481864238,188.90243274221342,191.02000427246094,14264700,Google
2024-10-01,184.89999389648438,186.19000244140625,183.4499969482422,185.1300048828125,36044900,Amazon
2024-10-02,184.44000244140625,186.60000610351562,184.0399932861328,184.75999450683594,23704100,Amazon
2024-10-03,183.0500030517578,183.44000244140625,180.8800048828125,181.9600067138672,30204300,Amazon
2024-10-04,185.75,187.60000610351562,183.60000610351562,186.50999450683594,40890300,Amazon
2024-10-07,182.9499969482422,183.60000610351562,180.25,180.8000030517578,42364200,Amazon
2024-10-08,181.9199981689453,183.08999633789062,180.9199981689453,182.72000122070312,26372100,Amazon
2024-10-09,182.82000732421875,185.85000610351562,182.0500030517578,185.1699981689453,26343100,Amazon
2024-10-10,187.1300048828125,188.1300048828125,185.8300018310547,186.64999389648438,27785000,Amazon
2024-10-11,186.6300048828125,189.92999267578125,186.3000030517578,188.82000732421875,25751600,Amazon
2024-10-14,189.77999877929688,189.8300018310547,187.36000061035156,187.5399932861328,22614400,Amazon
2024-10-15,187.6300048828125,188.41000366210938,184.5800018310547,187.69000244140625,32178900,Amazon
2024-10-16,187.0500030517578,187.77999877929688,185.61000061035156,186.88999938964844,23456800,Amazon
2024-10-17,188.22000122070312,188.94000244140625,186.0,187.52999877929688,25039400,Amazon
2024-10-18,187.14999389648438,190.74000549316406,186.27999877929688,188.99000549316406,37417700,Amazon
2024-10-21,188.0500030517578,189.4600067138672,186.39999389648438,189.07000732421875,24639400,Amazon
2024-10-22,188.35000610351562,191.52000427246094,186.97999572753906,189.6999969482422,29650600,Amazon
2024-10-23,188.85000610351562,189.16000366210938,183.69000244140625,184.7100067138672,31937100,Amazon
2024-10-24,185.25,187.11000061035156,183.86000061035156,186.3800048828125,21647400,Amazon
2024-10-25,187.85000610351562,190.4499969482422,187.52999877929688,187.8300018310547,29362100,Amazon
2024-10-28,189.57000732421875,190.2100067138672,188.2100067138672,188.38999938964844,27930800,Amazon
2024-10-29,188.5800018310547,191.4600067138672,187.82000732421875,190.8300018310547,35690200,Amazon
2024-10-30,194.6999969482422,195.61000061035156,192.4199981689453,192.72999572753906,37707600,Amazon
2024-10-31,190.50999450683594,190.60000610351562,185.22999572753906,186.39999389648438,75146800,Amazon
2024-11-01,199.0,200.5,197.02000427246094,197.92999267578125,99687800,Amazon
2024-11-04,196.4499969482422,197.3300018310547,194.30999755859375,195.77999877929688,38492100,Amazon
2024-11-05,196.0399932861328,199.82000732421875,195.99000549316406,199.5,30564800,Amazon
2024-11-06,200.00999450683594,207.5500030517578,199.13999938964844,207.08999633789062,72292200,Amazon
2024-11-07,207.44000244140625,212.25,207.19000244140625,210.0500030517578,52878400,Amazon
2024-11-08,209.72000122070312,209.9600067138672,207.44000244140625,208.17999267578125,36075800,Amazon
2024-11-11,208.5,209.64999389648438,205.58999633789062,206.83999633789062,35456000,Amazon
2024-11-12,208.3699951171875,209.5399932861328,206.00999450683594,208.91000366210938,38942900,Amazon
2024-11-13,209.39999389648438,215.08999633789062,209.13999938964844,214.10000610351562,46212900,Amazon
2024-11-14,214.16000366210938,215.89999389648438,210.8800048828125,211.47999572753906,42620300,Amazon
2024-11-15,206.75999450683594,207.33999633789062,199.61000061035156,202.61000061035156,86591100,Amazon
2024-11-18,204.14999389648438,204.6699981689453,200.9499969482422,201.6999969482422,36512500,Amazon
2024-11-19,199.3300018310547,205.3000030517578,198.77999877929688,204.61000061035156,31197900,Amazon
2024-11-20,202.97999572753906,203.1300048828125,199.4499969482422,202.8800048828125,32769000,Amazon
2024-11-21,203.49000549316406,203.49000549316406,195.75,198.3800048828125,58800000,Amazon
2024-11-22,198.25,199.25999450683594,196.75,197.1199951171875,31530800,Amazon
2024-11-25,199.27999877929688,201.9499969482422,199.0,201.4499969482422,40685700,Amazon
2024-11-26,201.89999389648438,208.0,201.7899932861328,207.86000061035156,41673700,Amazon
2024-11-27,206.97999572753906,207.63999938964844,205.0500030517578,205.74000549316406,28061600,Amazon
